acknowledges	moby_dick.txt:2558
acknowledging	moby_dick.txt:5221, pride_prejudice.txt:7707
acknowledgment	pride_prejudice.txt:1809, pride_prejudice.txt:11584, pride_prejudice.txt:7574, pride_prejudice.txt:84
acknowledgments	pride_prejudice.txt:11707, pride_prejudice.txt:2235
acquaint	pride_prejudice.txt:1919, pride_prejudice.txt:8675
acquaintance	pride_prejudice.txt:5032, pride_prejudice.txt:9087, pride_prejudice.txt:924, pride_prejudice.txt:4105, pride_prejudice.txt:9071, pride_prejudice.txt:3073, pride_prejudice.txt:889, pride_prejudice.txt:9041, pride_prejudice.txt:9279, pride_prejudice.txt:9289, pride_prejudice.txt:7380, pride_prejudice.txt:8920, pride_prejudice.txt:12492, pride_prejudice.txt:3307, pride_prejudice.txt:7682, pride_prejudice.txt:11160, pride_prejudice.txt:9552, pride_prejudice.txt:2823, pride_prejudice.txt:8767, pride_prejudice.txt:3979, pride_prejudice.txt:6841, pride_prejudice.txt:5595, pride_prejudice.txt:9688, pride_prejudice.txt:3424, pride_prejudice.txt:1342, pride_prejudice.txt:2709, pride_prejudice.txt:9737, pride_prejudice.txt:9746, pride_prejudice.txt:9789, pride_prejudice.txt:6239, pride_prejudice.txt:9835, pride_prejudice.txt:9886, pride_prejudice.txt:915, pride_prejudice.txt:13608, pride_prejudice.txt:3549, pride_prejudice.txt:6152, pride_prejudice.txt:9965, pride_prejudice.txt:9976, pride_prejudice.txt:11829, pride_prejudice.txt:10011, pride_prejudice.txt:4318, pride_prejudice.txt:7934, pride_prejudice.txt:10050, pride_prejudice.txt:7945, pride_prejudice.txt:10096, pride_prejudice.txt:3592, pride_prejudice.txt:7001, pride_prejudice.txt:6088, pride_prejudice.txt:5826, pride_prejudice.txt:3629, pride_prejudice.txt:2123, pride_prejudice.txt:5864, pride_prejudice.txt:12697, pride_prejudice.txt:10491, pride_prejudice.txt:8143, pride_prejudice.txt:10251, pride_prejudice.txt:5899, pride_prejudice.txt:8058, pride_prejudice.txt:13097, pride_prejudice.txt:8120, moby_dick.txt:8279, moby_dick.txt:8276
acquaintance--an	pride_prejudice.txt:8120
acquaintances	pride_prejudice.txt:934, moby_dick.txt:7587, moby_dick.txt:2624
acquaintanceship	dracula.txt:1698
acquainted	dracula.txt:9674, moby_dick.txt:5259, moby_dick.txt:7830, moby_dick.txt:8048, moby_dick.txt:2856, pride_prejudice.txt:10166, pride_prejudice.txt:9841, pride_prejudice.txt:11203, pride_prejudice.txt:1030, pride_prejudice.txt:5909, pride_prejudice.txt:12107, pride_prejudice.txt:11744, pride_prejudice.txt:3137, pride_prejudice.txt:9751, pride_prejudice.txt:3788, pride_prejudice.txt:886, pride_prejudice.txt:9054, pride_prejudice.txt:7975, pride_prejudice.txt:12069, pride_prejudice.txt:3568, pride_prejudice.txt:10006, pride_prejudice.txt:9386, pride_prejudice.txt:1055, pride_prejudice.txt:7802, pride_prejudice.txt:1408, pride_prejudice.txt:1250, pride_prejudice.txt:11655
acquainting	pride_prejudice.txt:9866
acquiesce	pride_prejudice.txt:9302, dracula.txt:5130, moby_dick.txt:3247
acquiesced	moby_dick.txt:19759, dracula.txt:2809, dracula.txt:10477, dracula.txt:13545, dracula.txt:14052
acquiescence	dracula.txt:11635, dracula.txt:12223, dracula.txt:13169, dracula.txt:10075, pride_prejudice.txt:5845, pride_prejudice.txt:10446, moby_dick.txt:6841
acquire	dracula.txt:11120, pride_prejudice.txt:6515
acquired	pride_prejudice.txt:1213, pride_prejudice.txt:6973, moby_dick.txt:15481, moby_dick.txt:21157, dracula.txt:13981
acquiring	dracula.txt:9297
acquisition	pride_prejudice.txt:6134
acquit	pride_prejudice.txt:7964, pride_prejudice.txt:4455
acre	moby_dick.txt:18126, moby_dick.txt:13832
acres	moby_dick.txt:2004, moby_dick.txt:434, moby_dick.txt:17737, dracula.txt:983
acrewk’d--a	dracula.txt:2729
acrid	dracula.txt:5930, dracula.txt:10247, dracula.txt:5862
acridness	moby_dick.txt:14595
acrimony	pride_prejudice.txt:10047
across	pride_prejudice.txt:11302, pride_prejudice.txt:3378, pride_prejudice.txt:8618, pride_prejudice.txt:6543, pride_prejudice.txt:7649, pride_prejudice.txt:9568, dracula.txt:10788, dracula.txt:11512, dracula.txt:8497, dracula.txt:12485, dracula.txt:10517, dracula.txt:12255, dracula.txt:2135, dracula.txt:3667, dracula.txt:12177, dracula.txt:3671, dracula.txt:2545, dracula.txt:2548, dracula.txt:3184, dracula.txt:6531, dracula.txt:9742, dracula.txt:8039, dracula.txt:974, dracula.txt:970, dracula.txt:12203, dracula.txt:3807, dracula.txt:6030, dracula.txt:500, dracula.txt:11566, dracula.txt:3196, dracula.txt:3648, dracula.txt:11541, dracula.txt:3303, dracula.txt:604, moby_dick.txt:8771, moby_dick.txt:13185, moby_dick.txt:9103, moby_dick.txt:11036, moby_dick.txt:9331, moby_dick.txt:9825, moby_dick.txt:21089, moby_dick.txt:4146, moby_dick.txt:15191, moby_dick.txt:18496, moby_dick.txt:13007, moby_dick.txt:8973, moby_dick.txt:18733, moby_dick.txt:14654, moby_dick.txt:11707, moby_dick.txt:11284, moby_dick.txt:13735, moby_dick.txt:13439, moby_dick.txt:9851, moby_dick.txt:14339, moby_dick.txt:15042, moby_dick.txt:4083, moby_dick.txt:2253, moby_dick.txt:17645, moby_dick.txt:19234, moby_dick.txt:7523, moby_dick.txt:20965, moby_dick.txt:8845, moby_dick.txt:10841, moby_dick.txt:16576, moby_dick.txt:15725
act	moby_dick.txt:10736, moby_dick.txt:19390, moby_dick.txt:11385, moby_dick.txt:9503, moby_dick.txt:11099, moby_dick.txt:6721, moby_dick.txt:13060, moby_dick.txt:1217, moby_dick.txt:21915, moby_dick.txt:15070, moby_dick.txt:12076, moby_dick.txt:4620, moby_dick.txt:984, moby_dick.txt:13072, moby_dick.txt:11538, moby_dick.txt:10810, moby_dick.txt:21439, moby_dick.txt:14614, moby_dick.txt:21260, moby_dick.txt:2206, moby_dick.txt:6804, moby_dick.txt:17601, moby_dick.txt:14203, moby_dick.txt:10261, moby_dick.txt:10746, moby_dick.txt:11161, moby_dick.txt:18629, moby_dick.txt:12792, moby_dick.txt:13887, pride_prejudice.txt:13460, pride_prejudice.txt:13344, pride_prejudice.txt:7629, pride_prejudice.txt:12042, pride_prejudice.txt:11759, pride_prejudice.txt:11359, pride_prejudice.txt:13443, pride_prejudice.txt:893, pride_prejudice.txt:1485, dracula.txt:5447, dracula.txt:9901, dracula.txt:13360, dracula.txt:11615, dracula.txt:8646, dracula.txt:614, dracula.txt:9669, dracula.txt:12458, dracula.txt:6086, dracula.txt:1259, dracula.txt:7343, dracula.txt:11921, dracula.txt:4961, dracula.txt:9345, dracula.txt:10537, dracula.txt:7799, dracula.txt:6222, dracula.txt:3506, dracula.txt:13660, dracula.txt:9680, dracula.txt:9778, dracula.txt:1652, dracula.txt:8378, dracula.txt:10845, dracula.txt:9752, dracula.txt:4470, dracula.txt:8256, dracula.txt:11696, dracula.txt:8232, dracula.txt:6782, dracula.txt:47, dracula.txt:12382
acted	dracula.txt:6899, moby_dick.txt:2178, moby_dick.txt:18333, moby_dick.txt:8839, pride_prejudice.txt:8136, pride_prejudice.txt:3280, pride_prejudice.txt:186, pride_prejudice.txt:10921, pride_prejudice.txt:7845, pride_prejudice.txt:7604, pride_prejudice.txt:7956
actest	moby_dick.txt:19200
acting	dracula.txt:3275, pride_prejudice.txt:6092, pride_prejudice.txt:5692, pride_prejudice.txt:1457, pride_prejudice.txt:403
action	pride_prejudice.txt:316, pride_prejudice.txt:5332, moby_dick.txt:10737, moby_dick.txt:8586, moby_dick.txt:10767, moby_dick.txt:15461, moby_dick.txt:8728, moby_dick.txt:4988, moby_dick.txt:14729, moby_dick.txt:11237, moby_dick.txt:9261, dracula.txt:11918, dracula.txt:13801, dracula.txt:13797, dracula.txt:4889, dracula.txt:6191, dracula.txt:1891, dracula.txt:13977, dracula.txt:13688, dracula.txt:13090, dracula.txt:6061, dracula.txt:14367, dracula.txt:8829, dracula.txt:13121, dracula.txt:12394, dracula.txt:1896, dracula.txt:13600, dracula.txt:13428, dracula.txt:12407, dracula.txt:11781, dracula.txt:12442, dracula.txt:9913, dracula.txt:9916
actions	dracula.txt:6471, dracula.txt:5325, dracula.txt:6351, pride_prejudice.txt:12057, pride_prejudice.txt:9822, pride_prejudice.txt:3720, pride_prejudice.txt:8127, pride_prejudice.txt:317, pride_prejudice.txt:7792, moby_dick.txt:20486, moby_dick.txt:8549
actions,--may	pride_prejudice.txt:2827
actium	moby_dick.txt:14387
active	moby_dick.txt:22099, moby_dick.txt:9246, moby_dick.txt:17394, moby_dick.txt:11549, moby_dick.txt:3523, moby_dick.txt:22058, moby_dick.txt:18600, moby_dick.txt:3888, moby_dick.txt:18013, moby_dick.txt:608, dracula.txt:15114, dracula.txt:10806, dracula.txt:10915, dracula.txt:15597, dracula.txt:13701, dracula.txt:15638, dracula.txt:12292, dracula.txt:13248, dracula.txt:12303, pride_prejudice.txt:6810, pride_prejudice.txt:3710, pride_prejudice.txt:4613, pride_prejudice.txt:5779
actively	moby_dick.txt:4543, moby_dick.txt:4778, moby_dick.txt:4602
activity	moby_dick.txt:10811, moby_dick.txt:11466, moby_dick.txt:11999, moby_dick.txt:15186, moby_dick.txt:14900, moby_dick.txt:11584, moby_dick.txt:986, moby_dick.txt:4314, moby_dick.txt:10818, pride_prejudice.txt:11599, pride_prejudice.txt:1860, pride_prejudice.txt:3910, pride_prejudice.txt:1874
acts	moby_dick.txt:8492, moby_dick.txt:18628, moby_dick.txt:14703, dracula.txt:6807, dracula.txt:8468
actual	dracula.txt:13429, dracula.txt:15721, dracula.txt:14982, dracula.txt:8099, pride_prejudice.txt:3871, pride_prejudice.txt:9188, pride_prejudice.txt:304, pride_prejudice.txt:168, pride_prejudice.txt:7503, pride_prejudice.txt:7697, moby_dick.txt:8321, moby_dick.txt:22182, moby_dick.txt:1985, moby_dick.txt:11247
actually	moby_dick.txt:10517, moby_dick.txt:8477, moby_dick.txt:7395, moby_dick.txt:14258, moby_dick.txt:11479, moby_dick.txt:1447, moby_dick.txt:7273, moby_dick.txt:11913, moby_dick.txt:7956, moby_dick.txt:13176, moby_dick.txt:9908, moby_dick.txt:19739, moby_dick.txt:9262, moby_dick.txt:18935, moby_dick.txt:10541, moby_dick.txt:20401, dracula.txt:9279, dracula.txt:10417, dracula.txt:4526, dracula.txt:635, dracula.txt:10872, dracula.txt:6530, dracula.txt:3229, dracula.txt:10981, dracula.txt:8030, dracula.txt:1559, dracula.txt:12060, dracula.txt:5430, dracula.txt:11511, dracula.txt:9572, dracula.txt:5420, pride_prejudice.txt:10591, pride_prejudice.txt:9826, pride_prejudice.txt:1111, pride_prejudice.txt:7287, pride_prejudice.txt:4772, pride_prejudice.txt:12244, pride_prejudice.txt:13506, pride_prejudice.txt:2959, pride_prejudice.txt:12310, pride_prejudice.txt:11448, pride_prejudice.txt:914
actuated	pride_prejudice.txt:10545, moby_dick.txt:2819
act’s	moby_dick.txt:21438
acumen	dracula.txt:1297
acushnet	moby_dick.txt:2930
acute	moby_dick.txt:20785, pride_prejudice.txt:9897, pride_prejudice.txt:7818, dracula.txt:6861
acutely	dracula.txt:3572, pride_prejudice.txt:8020, pride_prejudice.txt:1909, pride_prejudice.txt:10527, pride_prejudice.txt:339
acutely--more	pride_prejudice.txt:8231
acuteness	moby_dick.txt:21184
acutest	pride_prejudice.txt:7608
ad	dracula.txt:10646, dracula.txt:10777, dracula.txt:13922, dracula.txt:5635, dracula.txt:5588, dracula.txt:5542
adam	moby_dick.txt:7760, moby_dick.txt:7502, moby_dick.txt:2123, moby_dick.txt:18163, moby_dick.txt:20704
adamantine	dracula.txt:8622
adam’s	moby_dick.txt:17733
adapted	moby_dick.txt:5836, moby_dick.txt:4971, moby_dick.txt:10800, moby_dick.txt:6477, dracula.txt:14593, pride_prejudice.txt:3238, pride_prejudice.txt:9262
add	pride_prejudice.txt:6918, pride_prejudice.txt:9075, pride_prejudice.txt:13591, pride_prejudice.txt:2140, pride_prejudice.txt:7951, pride_prejudice.txt:2076, pride_prejudice.txt:4604, pride_prejudice.txt:13420, pride_prejudice.txt:8423, pride_prejudice.txt:7980, pride_prejudice.txt:10195, pride_prejudice.txt:353, moby_dick.txt:7805, moby_dick.txt:3078, moby_dick.txt:14329, moby_dick.txt:11141, moby_dick.txt:2493, moby_dick.txt:9324, dracula.txt:3138, dracula.txt:14832, dracula.txt:9046, dracula.txt:2330, dracula.txt:11948, dracula.txt:13216, dracula.txt:8954, dracula.txt:9286, dracula.txt:9277, dracula.txt:9280
added	dracula.txt:1547, dracula.txt:13213, dracula.txt:993, dracula.txt:4966, dracula.txt:793, dracula.txt:2820, dracula.txt:2821, dracula.txt:9438, dracula.txt:11307, dracula.txt:9933, dracula.txt:5544, dracula.txt:996, dracula.txt:15405, dracula.txt:10136, dracula.txt:9924, dracula.txt:4226, dracula.txt:714, dracula.txt:13762, dracula.txt:4584, dracula.txt:415, dracula.txt:13759, dracula.txt:892, dracula.txt:11656, dracula.txt:9282, dracula.txt:11053, pride_prejudice.txt:9950, pride_prejudice.txt:5335, pride_prejudice.txt:9085, pride_prejudice.txt:12523, pride_prejudice.txt:5040, pride_prejudice.txt:13205, pride_prejudice.txt:2018, pride_prejudice.txt:4763, pride_prejudice.txt:1135, pride_prejudice.txt:11074, pride_prejudice.txt:1713, pride_prejudice.txt:11174, pride_prejudice.txt:3625, pride_prejudice.txt:2383, pride_prejudice.txt:6412, pride_prejudice.txt:9529, pride_prejudice.txt:2070, pride_prejudice.txt:11669, pride_prejudice.txt:2904, pride_prejudice.txt:11713, pride_prejudice.txt:11231, pride_prejudice.txt:5599, pride_prejudice.txt:3117, pride_prejudice.txt:10425, pride_prejudice.txt:9470, pride_prejudice.txt:10801, pride_prejudice.txt:13465, pride_prejudice.txt:7652, pride_prejudice.txt:8907, pride_prejudice.txt:10712, pride_prejudice.txt:8239, pride_prejudice.txt:9407, pride_prejudice.txt:9730, pride_prejudice.txt:5847, pride_prejudice.txt:2140, pride_prejudice.txt:5730, pride_prejudice.txt:7479, pride_prejudice.txt:5438, pride_prejudice.txt:1543, pride_prejudice.txt:1968, pride_prejudice.txt:246, pride_prejudice.txt:8515, pride_prejudice.txt:7909, pride_prejudice.txt:4574, pride_prejudice.txt:10749, pride_prejudice.txt:11479, pride_prejudice.txt:11499, pride_prejudice.txt:11996, pride_prejudice.txt:13543, pride_prejudice.txt:3696, pride_prejudice.txt:12986, pride_prejudice.txt:9060, pride_prejudice.txt:2237, pride_prejudice.txt:11988, pride_prejudice.txt:6889, pride_prejudice.txt:4104, pride_prejudice.txt:6015, pride_prejudice.txt:9074, pride_prejudice.txt:7124, pride_prejudice.txt:4871, pride_prejudice.txt:6191, pride_prejudice.txt:8448, pride_prejudice.txt:10852, pride_prejudice.txt:8464, pride_prejudice.txt:6244, pride_prejudice.txt:8522, pride_prejudice.txt:3556, pride_prejudice.txt:8557, pride_prejudice.txt:8338, pride_prejudice.txt:12643, moby_dick.txt:16697, moby_dick.txt:7570, moby_dick.txt:1267, moby_dick.txt:18416, moby_dick.txt:14124, moby_dick.txt:14528, moby_dick.txt:20440, moby_dick.txt:12729, moby_dick.txt:12727, moby_dick.txt:13610, moby_dick.txt:2837, moby_dick.txt:21060, moby_dick.txt:21090, moby_dick.txt:16659, moby_dick.txt:3280, moby_dick.txt:14392, moby_dick.txt:4026, moby_dick.txt:20425, moby_dick.txt:8961, moby_dick.txt:17541, moby_dick.txt:12536, moby_dick.txt:1726, moby_dick.txt:18936
added—“come	moby_dick.txt:3453
addendum	dracula.txt:3244
adding	dracula.txt:8775, moby_dick.txt:17851, moby_dick.txt:766, moby_dick.txt:11967, pride_prejudice.txt:2372, pride_prejudice.txt:4009, pride_prejudice.txt:6868, pride_prejudice.txt:7746, pride_prejudice.txt:9397
addison	pride_prejudice.txt:209, pride_prejudice.txt:294, pride_prejudice.txt:298, pride_prejudice.txt:213, pride_prejudice.txt:199
addition	pride_prejudice.txt:6838, pride_prejudice.txt:446, pride_prejudice.txt:11164, pride_prejudice.txt:2976, pride_prejudice.txt:12137, pride_prejudice.txt:8575, pride_prejudice.txt:12942, pride_prejudice.txt:11358, dracula.txt:15588, dracula.txt:15453, dracula.txt:14781, moby_dick.txt:4598, moby_dick.txt:22049, moby_dick.txt:10798
additional	moby_dick.txt:15255, moby_dick.txt:14620, moby_dick.txt:18929, moby_dick.txt:19221, moby_dick.txt:22087, moby_dick.txt:8561, moby_dick.txt:6492, moby_dick.txt:17873, moby_dick.txt:8029, moby_dick.txt:8649, moby_dick.txt:11180, moby_dick.txt:11368, moby_dick.txt:19498, moby_dick.txt:22108, pride_prejudice.txt:12523, pride_prejudice.txt:10506, dracula.txt:3566, dracula.txt:15626, dracula.txt:15647, dracula.txt:14691
additions	dracula.txt:15761, moby_dick.txt:22222, pride_prejudice.txt:8606
addle	dracula.txt:2736
address	dracula.txt:10657, dracula.txt:10817, dracula.txt:10665, dracula.txt:14241, dracula.txt:10860, dracula.txt:10649, dracula.txt:6637, dracula.txt:10853, dracula.txt:15670, pride_prejudice.txt:8306, pride_prejudice.txt:6421, pride_prejudice.txt:4143, pride_prejudice.txt:10656, pride_prejudice.txt:9620, pride_prejudice.txt:13531, pride_prejudice.txt:9075, pride_prejudice.txt:6877, pride_prejudice.txt:11819, pride_prejudice.txt:10221, pride_prejudice.txt:4588, pride_prejudice.txt:12843, pride_prejudice.txt:1280, pride_prejudice.txt:6024, pride_prejudice.txt:2371, pride_prejudice.txt:12550, pride_prejudice.txt:2137, pride_prejudice.txt:3387, pride_prejudice.txt:8076, moby_dick.txt:22131, moby_dick.txt:9516, moby_dick.txt:1630, moby_dick.txt:9514, moby_dick.txt:609
addressed	moby_dick.txt:15613, moby_dick.txt:1294, moby_dick.txt:6143, moby_dick.txt:7850, moby_dick.txt:6698, moby_dick.txt:9438, moby_dick.txt:12556, dracula.txt:8335, dracula.txt:8658, dracula.txt:10664, dracula.txt:9563, pride_prejudice.txt:6627, pride_prejudice.txt:4065, pride_prejudice.txt:4554, pride_prejudice.txt:5429, pride_prejudice.txt:2165, pride_prejudice.txt:13576, pride_prejudice.txt:9976, pride_prejudice.txt:4514, pride_prejudice.txt:2713, pride_prejudice.txt:848, pride_prejudice.txt:4041, pride_prejudice.txt:4682, pride_prejudice.txt:6358, pride_prejudice.txt:3381, pride_prejudice.txt:6885, pride_prejudice.txt:4337
addresses	pride_prejudice.txt:5282, pride_prejudice.txt:4698, pride_prejudice.txt:5171, pride_prejudice.txt:4651, pride_prejudice.txt:10062, moby_dick.txt:22288, dracula.txt:12276, dracula.txt:6365, dracula.txt:15827
addressing	dracula.txt:8331, dracula.txt:10035, pride_prejudice.txt:7038, pride_prejudice.txt:4314, pride_prejudice.txt:13060, moby_dick.txt:8795, moby_dick.txt:11823, moby_dick.txt:17035, moby_dick.txt:11711
adds	moby_dick.txt:11135, pride_prejudice.txt:13629, pride_prejudice.txt:4585, pride_prejudice.txt:7898
adduce	dracula.txt:3514
adduced	dracula.txt:9958
adelaide	moby_dick.txt:328
adelphi	dracula.txt:14244
adept	pride_prejudice.txt:1579
adequate	pride_prejudice.txt:10595, moby_dick.txt:17922, moby_dick.txt:7315
adequately	moby_dick.txt:14140, moby_dick.txt:13715, moby_dick.txt:18396, moby_dick.txt:8224, moby_dick.txt:13333, moby_dick.txt:16269, moby_dick.txt:16341, dracula.txt:9287
adhered	dracula.txt:6812, pride_prejudice.txt:2933
adhering	pride_prejudice.txt:2521, moby_dick.txt:10933, moby_dick.txt:12389, moby_dick.txt:3049, moby_dick.txt:16254
adhesiveness	moby_dick.txt:16602
adieu	moby_dick.txt:16792, moby_dick.txt:15030, moby_dick.txt:7057, moby_dick.txt:5888, pride_prejudice.txt:6302, pride_prejudice.txt:10362, pride_prejudice.txt:9643, pride_prejudice.txt:6202
adieus	pride_prejudice.txt:9124, pride_prejudice.txt:12364
adieux	moby_dick.txt:2333
adios	moby_dick.txt:10449
adjacent	moby_dick.txt:2172, moby_dick.txt:12284, dracula.txt:15182
adjoining	moby_dick.txt:6325, moby_dick.txt:1288
adjust	moby_dick.txt:2882
adjusted	pride_prejudice.txt:321, dracula.txt:4991, dracula.txt:9080
adjusting	pride_prejudice.txt:907
admeasurement	moby_dick.txt:17474
admeasurements	moby_dick.txt:17439, moby_dick.txt:17437
administered	moby_dick.txt:10221
administering	moby_dick.txt:15957
admirable	moby_dick.txt:10758, moby_dick.txt:6503, moby_dick.txt:14205, moby_dick.txt:15420, moby_dick.txt:11895, pride_prejudice.txt:13611, pride_prejudice.txt:5177, pride_prejudice.txt:161, dracula.txt:10009
admirably	moby_dick.txt:10714, moby_dick.txt:15346
admiral	moby_dick.txt:6430, moby_dick.txt:8425
admirals	moby_dick.txt:20379, moby_dick.txt:19156, moby_dick.txt:4805
admiralty	dracula.txt:3247
admiral’s	moby_dick.txt:12932, moby_dick.txt:12905
admiration	pride_prejudice.txt:3140, pride_prejudice.txt:1490, pride_prejudice.txt:1413, pride_prejudice.txt:1659, pride_prejudice.txt:1730, pride_prejudice.txt:7250, pride_prejudice.txt:5652, pride_prejudice.txt:1886, pride_prejudice.txt:7231, pride_prejudice.txt:10709, pride_prejudice.txt:2002, pride_prejudice.txt:12729, pride_prejudice.txt:12630, pride_prejudice.txt:9917, pride_prejudice.txt:2591, pride_prejudice.txt:3506, pride_prejudice.txt:292, pride_prejudice.txt:6846, pride_prejudice.txt:8682, pride_prejudice.txt:1023, pride_prejudice.txt:9604, pride_prejudice.txt:2927, pride_prejudice.txt:9381, pride_prejudice.txt:9358, pride_prejudice.txt:8975, pride_prejudice.txt:6605
